Speaker,Emotion,File Name,Transcription
AhmedBeder,Fearful,AhmedBeder_Fearful_4.wav,نوي يتعندي
NohaAbdin,Sad,NohaAbdin_Sad_1.wav,قنتش حقولح على تربيت   ف
NohaAbdin,Sad,NohaAbdin_Sad_4.wav,يلطيس
NohaAbdin,Sad,NohaAbdin_Sad_2.wav,اللي حصل حصل
NohaAbdin,Sad,NohaAbdin_Sad_3.wav,خاضل
NohaAbdin,Angry,NohaAbdin_Angry_7.wav,اللفها الدوران ده ماينفعش مايه
NohaAbdin,Angry,NohaAbdin_Angry_8.wav,وقلا سبت كل ده على شرهاكده
NohaAbdin,Angry,NohaAbdin_Angry_6.wav,جوإنت ما تنساشة رميل أنا إنونصت يمراطة
NohaAbdin,Angry,NohaAbdin_Angry_5.wav,إنت بتقولي الجلت فدمعا ولا
NohaAbdin,Angry,NohaAbdin_Angry_2.wav,ياي إنت مصعة للي هي بتقوله
NohaAbdin,Angry,NohaAbdin_Angry_3.wav,مايروح واللي يولع بجزوس خانا ماني
NohaAbdin,Angry,NohaAbdin_Angry_10.wav,تكت كإنت قدل خلل تعمل كده
NohaAbdin,Angry,NohaAbdin_Angry_4.wav,أنا عندي تصويله مش فايهة إدقعد صاير
NohaAbdin,Angry,NohaAbdin_Angry_1.wav,لما ضيرك التجر نبقى نتحاسد
NohaAbdin,Angry,NohaAbdin_Angry_9.wav,يغما حقي زي زية ياكل واحد بقى يروحم يشوف حقات
NohaAbdin,Fearful,NohaAbdin_Fearful_1.wav,مردش يطلان يامروان
DiaaAbdulKhaleq,Surprised,DiaaAbdulKhaleq_Surprised_2.wav,معقولة
DiaaAbdulKhaleq,Surprised,DiaaAbdulKhaleq_Surprised_1.wav,تقتلأنا
DiaaAbdulKhaleq,Angry,DiaaAbdulKhaleq_Angry_1.wav,ياي ما جاي تعظر معاع الصابه
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_4.wav,المرضور مع الضقت
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_5.wav,شوية كده وحتليهم بيتكلموكي علشان يأنتيده للكلام
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_1.wav,وأنا لمقول دود اتريمي فميل وطلص اوح
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_2.wav,تفقر نفسج ف محكامة
DiaaAbdulKhaleq,Neutral,DiaaAbdulKhaleq_Neutral_3.wav,ديتك عندي صحبك اللي عامل فيها السبع رتجالف وعوض
DiaaAbdulKhaleq,Happy,DiaaAbdulKhaleq_Happy_1.wav,بض ن فيه تحس كبير في حلتج
DiaaAbdulKhaleq,Happy,DiaaAbdulKhaleq_Happy_2.wav,ن إنت الذكرة رجاعيت لك أو
